FACILITY_ID,STATUS,FACILITY_NAME,RECORD_ID,PROGRAM_NAME,PROGRAM_ELEMENT__PE_,PE_DESCRIPTION,FACILITY_ADDRESS,FACILITY_CITY,FACILITY__STATE,FACILITY_ZIP,FACILITY_LATITUDE,FACILITY_LONGITUDE,OWNER_ID,OWNER_NAME,OWNER_ADDRESS,OWNER_CITY,OWNER_STATE,OWNER_ZIP,Location,ObjectId
FA0053078,Open,TRADER JOE'S #138,PR0042369,TRADER JOE'S,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",39507 10TH ST W,PALMDALE,CA,93551,34.6004221258,-118.1478399776,OW0036363,TRADER JOES COMPANY INC.,PO BOX 8000,MONSEY,NY,10952,"(34.6004221258, -118.1478399776)",36933
FA0261088,Open,"WESTERN REFINING RETAIL, LLC  STORE#69616 (6217 )",PR0216935,"WESTERN REFINING RETAIL, LLC  STORE#69616 (6217 )",1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",18541 PACIFIC COAST HWY,MALIBU,CA,90265,34.0400822646,-118.5776984755,OW0248900,WESTERN REFINING RETAIL LLC,PO BOX 219088,DALLAS,TX,75221,"(34.0400822646, -118.5776984755)",36938
FA0040067,Open,VONS MARKET #2029,PR0037766,VON'S MEAT DEPARTMENT 2029,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",4033 W AVENUE L,LANCASTER,CA,93534,34.6613030367,-118.2023956572,OW0038181,THE VONS COMPANIES INC.,251 LITTLE FALLS DR,WILMINGTON,DE,19808,"(34.6613030367, -118.2023956572)",36939
FA0291524,Open,TIGRANAKERT MEAT MARKET,PR0247383,TIGRANAKERT MEAT MARKET,1615,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",6412 MATILIJA AVE # 200,VAN NUYS,CA,91401,None,None,OW0276457,TIGRANAKERT MEAT MARKET INC,6412 MATILIJA AVE # 200,VAN NUYS,CA,91401-1575,None,36947
FA0035519,Open,SUPERIOR GROCERS,PR0026830,SUPERIOR GROCERS-(MEAT DEPT),1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",1010 E AVENUE J,LANCASTER,CA,93535,34.6883201977,-118.1118035489,OW0034460,"SUPER CENTER CONCEPTS, INC",15510 CARMENTIA RD,SANTA FE SPRINGS,CA,90670,"(34.6883201977, -118.1118035489)",36948
FA0051493,Open,THE HOME DEPOT #638,PR0014359,THE HOME DEPOT #638,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",340 W RANCHO VISTA BLVD,PALMDALE,CA,93551,34.6015720177,-118.1343605193,OW0015875,HOME DEPOT USA INC.,PO BOX 8000,MONSEY,NY,10952,"(34.6015720177, -118.1343605193)",36949
FA0073628,Open,VONS MARKET #2273,PR0015897,VONS (2273),1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",245 PALOS VERDES BLVD,REDONDO BEACH,CA,90277,33.8161903348,-118.3860612041,OW0038181,THE VONS COMPANIES INC.,251 LITTLE FALLS DR,WILMINGTON,DE,19808,"(33.8161903348, -118.3860612041)",36951
FA0049851,Open,SUPERIOR GROCERS #131,PR0036615,SUPERIOR GROCERS #131-MEAT,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",9100 E WHITTIER BLVD,PICO RIVERA,CA,90660,33.9997470296,-118.0827904007,OW0034460,"SUPER CENTER CONCEPTS, INC",15510 CARMENTIA RD,SANTA FE SPRINGS,CA,90670,"(33.9997470296, -118.0827904007)",36952
FA0040046,Open,VONS MARKET #2598,PR0034672,VONS MEAT # 2598,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",3233 FOOTHILL BLVD,LA CRESCENTA,CA,91214,34.2306729615,-118.2493848966,OW0038181,THE VONS COMPANIES INC.,251 LITTLE FALLS DR,WILMINGTON,DE,19808,"(34.2306729615, -118.2493848966)",36954
FA0072762,Open,TONY'S MARKET,PR0007386,TONY'S MARKET,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",2813 N GLENOAKS BLVD,BURBANK,CA,91504,34.2031957132,-118.3349653531,OW0023147,"MANENTE,DOMINIC",2813  N GLENOAKS,BURBANK,CA,91504,"(34.2031957132, -118.3349653531)",36955
FA0241011,Open,TREAT ME SWEET,PR0189081,TREAT ME SWEET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",380 WORLD WAY # T-60,LOS ANGELES,CA,90045,33.9442070545,-118.4082741242,OW0033639,SOTO & SANCHEZ INVESTMENTS,13701 CIMARRON AVE,GARDENA,CA,90249,"(33.9442070545, -118.4082741242)",36963
FA0073806,Open,WATERIA LA,PR0027773,WATERIA LA,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1183 N VERMONT AVE,LOS ANGELES,CA,90029,34.0930432409,-118.2919377737,OW0027845,"PARK, WILLIAM",1183  N VERMONT AVE,LOS ANGELES,CA,90029,"(34.0930432409, -118.2919377737)",36967
FA0179308,Open,TU FARMACIA NATURAL,PR0172900,TU FARMACIA NATURAL,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",7408 FLORENCE AVE,DOWNEY,CA,90240,33.9586078238,-118.140109582,OW0184883,ESTHER L ESPINOZA,7408 FLORENCE AVE,DOWNEY,CA,90240,"(33.9586078238, -118.140109582)",36970
FA0054113,Open,WALGREENS #06976,PR0005413,WALGREENS,1611,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",37160 E 47TH ST E,PALMDALE,CA,93552,34.5573907897,-118.0446890354,OW0038319,WALGREENS CO.,PO BOX 901,DEERFIELD,IL,60015,"(34.5573907897, -118.0446890354)",36972
FA0038520,Open,TRADER JOE'S #029,PR0017714,TRADER JOE'S #029,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",2545 PACIFIC COAST HWY # B,TORRANCE,CA,90505,33.7905831548,-118.3310807615,OW0036363,TRADER JOES COMPANY INC.,PO BOX 8000,MONSEY,NY,10952,"(33.7905831548, -118.3310807615)",36977
FA0072321,Open,THE HOME DEPOT #6684,PR0030312,THE HOME DEPOT #6684,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",12322 WASHINGTON BLVD,WHITTIER,CA,90606,33.9652975505,-118.0493343542,OW0015875,HOME DEPOT USA INC.,PO BOX 8000,MONSEY,NY,10952,"(33.9652975505, -118.0493343542)",36979
FA0159988,Open,VILLAGE MINI MARKET,PR0148069,VILLAGE MINI MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",220 W 7TH ST,LOS ANGELES,CA,90014,34.0448026116,-118.2530511484,OW0124976,BAHRAM ZENDEDEL,220 W 7TH ST,LOS ANGELES,CA,90014,"(34.0448026116, -118.2530511484)",36980
FA0051101,Open,THE BRITISH CONNECTION,PR0024750,THE BRITISH CONNECTION,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4413 TORRANCE BLVD,TORRANCE,CA,90503,33.8378044427,-118.3602947464,OW0004389,"BENNETT, MICHAEL",4413   TORRANCE BLVD,TORRANCE,CA,90503,"(33.8378044427, -118.3602947464)",36981
FA0054601,Open,WALGREENS #06516,PR0025591,WALGREENS #06516,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",5467 WILSHIRE BLVD,LOS ANGELES,CA,90036,34.0624680104,-118.3478815901,OW0038319,WALGREENS CO.,PO BOX 901,DEERFIELD,IL,60015,"(34.0624680104, -118.3478815901)",36987
FA0040457,Open,WATERIA,PR0026079,WATERIA,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",9909 PARAMOUNT BLVD STE C,DOWNEY,CA,90240,33.9558600904,-118.1284713614,OW0036855,"UN, KIM",13120   BANTON RD,WHITTIER,CA,90605,"(33.9558600904, -118.1284713614)",36998
FA0073164,Open,USA GASOLINE,PR0015371,USA GASOLINE,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",11259 S VERMONT AVE,LOS ANGELES,CA,90044,33.9311447556,-118.2921630447,OW0018712,KENK USA INC.,17042 DEVONSHIRE ST STE 210,NORTHRIDGE,CA,91325,"(33.9311447556, -118.2921630447)",37004
FA0053672,Open,VAIL MARKET,PR0038599,VAIL MARKET,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",1701 W OLYMPIC BLVD,MONTEBELLO,CA,90640,34.0095847949,-118.120361755,OW0023524,"MARTIN, JOAQUIN G",1701  W OLYMPIC BLVD,MONTEBELLO,CA,90640,"(34.0095847949, -118.120361755)",37010
FA0072634,Open,TJ MAXX #1147,PR0017943,TJ MAXX #1147,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1251 4TH ST,SANTA MONICA,CA,90401,34.018542564,-118.4973789624,OW0036006,"T.J. MAXX OF CA, LLC",P.O. BOX 9358,FRAMINGHAM,MA,01701,"(34.018542564, -118.4973789624)",37012
FA0051951,Open,THRIFTY,PR0003201,THRIFTY,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",18523 S AVALON BLVD,CARSON,CA,90746,33.8619699084,-118.2667417672,OW0033661,SOUTH WEST PETROLEUM LLC,18523  S AVALON BLVD.,CARSON,CA,90746,"(33.8619699084, -118.2667417672)",37013
FA0052417,Open,TOWN DELI & LIQUOR,PR0036767,TOWN DELI & LIQUOR,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",5948 S MAIN ST,LOS ANGELES,CA,90003,33.9862552453,-118.2737181898,OW0014676,"HAN, JIN S",5948  S MAIN STREET,LOS ANGELES,CA,90003,"(33.9862552453, -118.2737181898)",37015
FA0073753,Open,WALNUT MARKET,PR0003038,WALNUT MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",7650 S WALNUT DR,LOS ANGELES,CA,90001,33.9708624489,-118.2393475401,OW0007655,"CHO, DANIEL",7650  S WALNUT DR,LOS ANGELES,CA,90001,"(33.9708624489, -118.2393475401)",37025
FA0053158,Open,VALLARTA SUPERMARKET #6,PR0044736,VALLARTA #6 MEAT DEPT,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",16107 VICTORY BLVD,VAN NUYS,CA,91406,34.18684449,-118.4842127229,OW0013668,GONZALEZ ALFREDO & ENRIQUE,12881   BRADLEY AVE,SYLMAR,CA,91342,"(34.18684449, -118.4842127229)",37028
FA0278199,Open,THE BLVD SHOP,PR0232162,THE BLVD SHOP,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",900 W OLYMPIC BLVD,LOS ANGELES,CA,90015,34.04529,-118.266732,OW0253707,"TRAVEL TRADERS HOTEL STORES, INC.",6205 BLUE LAGOON DR STE 550,MIAMI,FL,33126,"(34.04529, -118.266732)",37034
FA0141459,Open,WESTERN GOURMET,PR0127776,WESTERN GOURMET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4525 ALGER ST,LOS ANGELES,CA,90039,34.1349704155,-118.2666419232,OW0104591,K M C INC,4525 ALGER ST,LOS ANGELES,CA,90039-1208,"(34.1349704155, -118.2666419232)",37035
FA0303660,Open,WINNETKA LIQUOR & MARKET,PR0261447,WINNETKA LIQUOR & MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",20028 SATICOY ST,WINNETKA,CA,91306,None,None,OW0286197,WINNETKA LIQUOR & MARKET INC,20028 SATICOY ST,WINNETKA,CA,91306,None,37038
FA0054841,Open,WINCO FOODS,PR0006074,WINCO FOODS #57 (MAIN),1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",90 RIO RANCHO RD,POMONA,CA,91766,34.0265578451,-117.7613931231,OW0039020,WINCO FOODS LLC,PO BOX 5756,BOISE,ID,83705,"(34.0265578451, -117.7613931231)",37039
FA0274237,Open,TRUMAN FUEL,PR0227389,TRUMAN FUEL,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1601 TRUMAN ST,SAN FERNANDO,CA,91340,34.2894114255,-118.4476101573,OW0263722,GAZELLE PETROL INC.,1601 TRUMAN ST,SAN FERNANDO,CA,91340,"(34.2894114255, -118.4476101573)",37061
FA0051239,Open,THE CORNER STORE,PR0044431,THE CORNER STORE,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1118 W 37TH ST,SAN PEDRO,CA,90731,33.7138472715,-118.304307455,OW0028133,PEGLINK INC,1118 W 37TH ST,SAN PEDRO,CA,90731,"(33.7138472715, -118.304307455)",37063
FA0279995,Open,TODAY WINE & SPIRITS,PR0234547,TODAY WINE & SPIRITS,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",333 N VERDUGO RD,GLENDALE,CA,91206,34.150725,-118.236879,OW0268641,SJJ2868 INC,176 W CHESTNUT AVE,SAN GABRIEL,CA,91776,"(34.150725, -118.236879)",37066
FA0276221,Open,THE MOUNTIE STOP,PR0229712,THE MOUNTIE STOP,1611,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",1100 N GRAND AVE,WALNUT,CA,91789,34.0431548023,-117.8477092524,OW0033351,"SODEXO AMERICA, LLC.",P.O. BOX 352,BUFFALO,NY,14240,"(34.0431548023, -117.8477092524)",37069
FA0165181,Open,TRIPL S OIL,PR0153500,TRIPLE S OIL,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",267 S INDIAN HILL BLVD,CLAREMONT,CA,91711,34.0907373041,-117.7196096495,OW0128464,"TRIPL S OIL, LLC",267 S INDIAN HILL BLVD,CLAREMONT,CA,91711,"(34.0907373041, -117.7196096495)",37073
FA0054435,Open,VONS MARKET #2056,PR0032017,VONS #2056,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",932 E BADILLO ST,COVINA,CA,91724,34.0853479607,-117.8714497974,OW0038181,THE VONS COMPANIES INC.,251 LITTLE FALLS DR,WILMINGTON,DE,19808,"(34.0853479607, -117.8714497974)",37075
FA0167293,Open,THE VITAMIN SHOPPE #578,PR0157652,THE VITAMIN SHOPPE,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",16624 VENTURA BLVD STE A,ENCINO,CA,91736,34.1577975952,-118.4954366245,OW0038125,"VITAMIN SHOPPE INDUSTRIES, INC",2101 91ST ST,NORTH BERGEN,NJ,07047,"(34.1577975952, -118.4954366245)",37078
FA0054109,Open,WALGREENS #056-06347,PR0045117,WALGREENS #056-06347,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",18515 DEVONSHIRE ST,NORTHRIDGE,CA,91324,34.2574508773,-118.5372440333,OW0038319,WALGREENS CO.,PO BOX 901,DEERFIELD,IL,60015,"(34.2574508773, -118.5372440333)",37079
FA0074091,Open,WING HOP FUNG (WINE TASTING),PR0044259,WING HOP FUNG,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",725 W GARVEY AVE,MONTEREY PARK,CA,91754,34.0625966643,-118.1326017977,OW0039057,WING HOP FUNG GINSENG INC.,10052 GARVEY AVE,EL MONTE,CA,91733,"(34.0625966643, -118.1326017977)",37086
FA0035490,Open,SUPER SHELL,PR0039707,SUPER SHELL,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",11347 WASHINGTON BLVD,WHITTIER,CA,90606,33.9716367458,-118.0691699508,OW0004777,BLACK GOLD CORP,2511 CASTLE HEIGHTS,LOS ANGELES,CA,90034,"(33.9716367458, -118.0691699508)",37089
FA0040151,Open,VONS MARKET #2832,PR0137912,VONS MARKET #2832,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1600 FOOTHILL BLVD,LA VERNE,CA,91750,34.1150144201,-117.7736847731,OW0038181,THE VONS COMPANIES INC.,251 LITTLE FALLS DR,WILMINGTON,DE,19808,"(34.1150144201, -117.7736847731)",37097
FA0292871,Open,UNITED PACIFIC #0627,PR0248949,UNITED PACIFIC #0627,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1501 W GLENOAKS,GLENDALE,CA,91201,None,None,OW0264526,"APRO, LLC",4130 COVER ST,LONG BEACH,CA,90808,None,37098
FA0256357,Open,TARA AND JB'S MARKET,PR0206146,TARA AND JB'S MARKET,1611,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",12131 WASHINGTON PL STE E,LOS ANGELES,CA,90066,34.000807179,-118.4276358167,OW0249069,TARAS MARKET,12131 WASHINGTON PL STE E,LOS ANGELES,CA,90066,"(34.000807179, -118.4276358167)",37099
FA0247948,Open,WALMART #5807,PR0196591,WALMART #5807 - MAIN MARKET,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",2100 N LONG BEACH BLVD,COMPTON,CA,90221,33.9102321938,-118.2088764869,OW0038349,WALMART  INC.,508 SW 8TH ST,BENTONVILLE,AR,72716-0500,"(33.9102321938, -118.2088764869)",37104
FA0225554,Open,TRENDSETTERS PLUS INC,PR0180881,TRENDSETTERS PLUS INC UNOCAL 76,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",8300 SEPULVEDA BLVD,NORTH HILLS,CA,91343,34.2214834836,-118.467702548,OW0229806,TRENDSETTERS PLUS INC,8300 SEPULVEDA BLVD,NORTH HILLS,CA,91343,"(34.2214834836, -118.467702548)",37107
FA0158503,Open,VIVA BARGAIN,PR0146577,VIVA BARGAIN,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4365 S VERMONT AVE,LOS ANGELES,CA,90037,34.0045407784,-118.2917389485,OW0123561,VERNON BARGAIN INC.,4365 S VERMONT AVE,LOS ANGELES,CA,90037,"(34.0045407784, -118.2917389485)",37109
FA0049982,Open,SUSY MARKET,PR0028638,SUSY MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2520 S COMPTON AVE,LOS ANGELES,CA,90011,34.0153094436,-118.2468244614,OW0030660,"ROMERO, MARIA",2520   COMPTON AVE,LOS ANGELES,CA,90011,"(34.0153094436, -118.2468244614)",37110
FA0054595,Open,WAIKIKIE POLLOS,PR0036022,WAIKIKIE POLLOS,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",10116 E GARVEY AVE,SOUTH EL MONTE,CA,91733,34.0625986335,-118.0487136555,OW0021674,"LI, CANFENG",10116  E GARVEY AVE,SOUTH EL MONTE,CA,91733,"(34.0625986335, -118.0487136555)",37112
FA0296021,Open,UP2 #0256,PR0252583,UP2 #0256,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",9405 WHITTIER BLVD,PICO RIVERA,CA,90660,None,None,OW0280113,UP2 HOLDINGS LLC,4130 COVER ST,LONG BEACH,CA,90808-1885,None,37114
FA0258271,Open,"VEER ENERGY PARTNERS, INC.",PR0208272,"VEER ENERGY PARTNERS, INC.",1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",20951 VANOWEN ST,CANOGA PARK,CA,91303,34.1938034932,-118.5902205766,OW0250485,"VEER ENERGY PARTNERS, INC.",110 E LONGDEN AVE,IRWINDALE,CA,91706,"(34.1938034932, -118.5902205766)",37116
FA0055095,Open,WHOLE FOODS MARKET,PR0043141,MRS GOOCH'S NATURAL FOOD #27,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",1050 GAYLEY AVE,LOS ANGELES,CA,90024,34.061146349,-118.4470610334,OW0038850,"WHOLE FOODS MARKET, INC.",P.O. BOX 684786,AUSTIN,TX,78768-4786,"(34.061146349, -118.4470610334)",37121
FA0290180,Open,WHOLE FOODS MARKET SHM,PR0245698,WHOLE FOODS MARKET SHM - MEAT DEPT,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",14311 VENTURA BLVD,SHERMAN OAKS,CA,91423,None,None,OW0038850,"WHOLE FOODS MARKET, INC.",P.O. BOX 684786,AUSTIN,TX,78768-4786,None,37123
FA0261920,Open,WILD TERRA,PR0212562,WILD TERRA,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",5858 N FIGUEROA,LOS ANGELES,CA,90042,34.1103330242,-118.1911480577,OW0253447,WILD TERRA LLC,5858 N FIGUEROA STRA,LOS ANGELES,CA,90042,"(34.1103330242, -118.1911480577)",37126
FA0053094,Open,TRAVEL TRADERS,PR0038746,TRAVEL TRADERS,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",5400 W CENTURY BLVD,LOS ANGELES,CA,90045,33.9450977339,-118.3743572969,OW0036472,TRAVEL TRADERS HOTEL STORES,6205 BLUE LAGOON DR STE # 550,MIAMI,FL,33126,"(33.9450977339, -118.3743572969)",37130
FA0222918,Open,TEN XIN INC,PR0177953,TEN XIN INC,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",724 N BROADWAY,LOS ANGELES,CA,90012,34.0610464298,-118.2389507541,OW0227686,GUANGYAN WU,724 N BROADWAY,LOS ANGELES,CA,90012,"(34.0610464298, -118.2389507541)",37132
FA0039751,Open,VILLA GUERRERO MARKET,PR0014659,VILLA GUERRERO MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",401 W ROSECRANS AVE,COMPTON,CA,90222,33.9035447138,-118.2302008645,OW0013725,"GONZALEZ, VIVIAN",401  W ROSECRANS AVE,COMPTON,CA,90222,"(33.9035447138, -118.2302008645)",37134
FA0055518,Open,WORLD MARKET/COST PLUS,PR0042998,WORLD MARKET/COST PLUS,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",15201 VENTURA BLVD,SHERMAN OAKS,CA,91403,34.1536863521,-118.4643086552,OW0008872,COST PLUS INC,1201 MARINA VILLAGE PKWY,ALAMEDA,CA,94501,"(34.1536863521, -118.4643086552)",37139
FA0055176,Open,WHOLE FOODS MARKET #43,PR0038274,WHOLEFOODS #43,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",225 LINCOLN BLVD,VENICE,CA,90291,34.0018328404,-118.4692643949,OW0038850,"WHOLE FOODS MARKET, INC.",P.O. BOX 684786,AUSTIN,TX,78768-4786,"(34.0018328404, -118.4692643949)",37143
FA0271038,Open,VILLA'S  MARKET,PR0223705,VILLA'S MARKET,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1912 ARROW HWY,LA VERNE,CA,91750,34.0986611118,-117.7748773005,OW0260971,MARY FALTAS,1912 ARROW HWY,LA VERNE,CA,91750,"(34.0986611118, -117.7748773005)",37150
FA0143463,Open,WESTERN BAGEL RETAIL STORE,PR0127001,WESTERN BAGEL RETAIL STORE,1611,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",7814 SEPULVEDA BLVD,VAN NUYS,CA,91405,34.2125300425,-118.4660042395,OW0038688,WESTERN BAGEL BAKING CORP,7814   SEPULVEDA BLVD,VAN NUYS,CA,91405,"(34.2125300425, -118.4660042395)",37155
FA0053492,Open,VIDA SALUDABLE,PR0045794,VIDA SALUDABLE,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",530 SAINT PAUL ST,POMONA,CA,91767,34.0635784925,-117.7205884269,OW0003498,AYALA EVA,530   SAINT PAUL ST,POMONA,CA,91767,"(34.0635784925, -117.7205884269)",37156
FA0138605,Open,THE ORIGINAL ACTON MARKET,PR0122980,MEAT DEPT,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",3638 SMITH AVE,ACTON,CA,93510,34.4679807946,-118.1958381113,OW0093349,"HANNOUN, SAJI",3638 SMITH AVE,ACTON,CA,93510,"(34.4679807946, -118.1958381113)",37167
FA0053446,Open,VERMONT SHELL,PR0007128,VERMONT SHELL,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",341 N VERMONT AVE,LOS ANGELES,CA,90004,34.0774778009,-118.2919050362,OW0037599,"VERMONT GAS & MARKET, INC.",341  N VERMONT AVE.,LOS ANGELES,CA,90004,"(34.0774778009, -118.2919050362)",37168
FA0053920,Open,VONS MARKET #2124,PR0008933,VONS MEAT #2124,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",7789 FOOTHILL BLVD,TUJUNGA,CA,91042,34.2590919907,-118.3024407125,OW0038181,THE VONS COMPANIES INC.,251 LITTLE FALLS DR,WILMINGTON,DE,19808,"(34.2590919907, -118.3024407125)",37169
FA0142093,Open,VIP SEAFOOD & POULTRY,PR0127715,VIP SEAFOOD & POULTRY,1614,"FOOD MKT RETAIL (2,000+ SF) MODERATE RISK",843 S VERMONT AVE,LOS ANGELES,CA,90005,34.0564952037,-118.2918213634,OW0105276,"TRAN, THAN",843 S VERMONT AVE,LOS ANGELES,CA,90005-1522,"(34.0564952037, -118.2918213634)",37182
FA0053366,Open,VERMONT CAR WASH,PR0033099,VERMONT CAR WASH,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1666 N VERMONT AVE,LOS ANGELES,CA,90027,34.1016521488,-118.2915466052,OW0028628,"PIRIAN, BENNY",1666  N VERMONT AVE,LOS ANGELES,CA,90027,"(34.1016521488, -118.2915466052)",37183
FA0040183,Open,W.W. SERVICE INC.,PR0047601,W.W. SERVICE INC.,1611,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",12800 E ROSECRANS AVE,NORWALK,CA,90650,33.9019978584,-118.0595727663,OW0038278,W.W. SERVICE INC./WAHBA,12800   ROSECRANS AVE,NORWALK,CA,90650,"(33.9019978584, -118.0595727663)",37186
FA0054403,Open,WEST LIQUOR,PR0040146,WEST LIQUOR,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",701 E MANCHESTER AVE,LOS ANGELES,CA,90001,33.9603066387,-118.2627107845,OW0021184,"LEE, DONG W",701  E MANCHESTER AVE,LOS ANGELES,CA,90001,"(33.9603066387, -118.2627107845)",37189
FA0298835,Open,SWEET LILLY'S,PR0255849,SWEET LILLY'S,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",4501 W MARTIN LUTHER KING BLVD,LOS ANGELES,CA,90016,None,None,OW0282360,SWEET LILLY'S CORP.,4501 W MARTIN LUTHER KING BLVD,LOS ANGELES,CA,90016,None,37191
FA0167632,Open,UNITED OIL #175,PR0158012,UNITED OIL #175,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",21924 DEVONSHIRE ST,CHATSWORTH,CA,91311,34.2569995589,-118.605809239,OW0002870,"APRO, LLC. (UNITED OIL)",4130 COVER ST,LONG BEACH,CA,90808,"(34.2569995589, -118.605809239)",37219
FA0296955,Open,YAMA SEAFOOD LA,PR0253649,YAMA SEAFOOD LA,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",911 W LAS TUNAS DR,SAN GABRIEL,CA,91776,None,None,OW0271254,EJL ENTERTAINMENT INC,177 E COLORADO BLVD,PASADENA,CA,91105,None,37222
FA0041906,Open,YUMMY FOOD-DELI,PR0010582,YUMMY FOODS,1614,"FOOD MKT RETAIL (2,000+ SF) MODERATE RISK",6020 SEABLUFF DR STE 7,PLAYA VISTA,CA,90094,33.973282037,-118.4223701879,OW0040048,YUMMY FOODS LLC,3255 CAHUENGA BLVD W # 302,LOS ANGELES,CA,90068,"(33.973282037, -118.4223701879)",37226
FA0300411,Open,WE MART WHOLESALES,PR0257634,WE MART WHOLESALES,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",3031 ALLGEYER AVE,EL MONTE,CA,91732,None,None,OW0283656,WE MART WHOLESALES,3031 ALLGEYER AVE,EL MONTE,CA,91732,None,37231
FA0243332,Open,TRAI CAY MIEN TAY,PR0191552,TRAI CAY MIEN TAY,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",9324 E GARVEY AVE SUIT D,SOUTH EL MONTE,CA,91733,34.0626965859,-118.0661347526,OW0238740,HUONG THI LE,9324 E GARVEY AVE UNIT D,SOUTH EL MONTE,CA,91733,"(34.0626965859, -118.0661347526)",37232
